created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2024-10-15T03:24:23+00:00,6773,,,887.10,0.21,,,,,,,,
2024-10-15T03:24:25+00:00,6774,,,,,3018.65,1.28,,,,,,
2024-10-15T03:24:30+00:00,6775,6.16,6.88,,,,,,,,,,
2024-10-15T03:24:33+00:00,6776,,,,,,,27.80,67.00,,,,
2024-10-15T03:24:35+00:00,6777,,,887.97,0.21,,,,,,,,
2024-10-15T03:24:37+00:00,6778,,,,,3014.71,1.28,,,,,,
2024-10-15T03:24:42+00:00,6779,6.23,6.76,,,,,,,,,,
2024-10-15T03:24:44+00:00,6780,,,,,,,27.80,67.00,,,,
2024-10-15T03:24:46+00:00,6781,,,887.10,0.21,,,,,,,,
2024-10-15T03:24:48+00:00,6782,,,,,3002.93,1.30,,,,,,
2024-10-15T03:24:53+00:00,6783,6.22,6.78,,,,,,,,,,
2024-10-15T03:24:55+00:00,6784,,,,,,,27.80,67.00,,,,
2024-10-15T03:24:57+00:00,6785,,,894.08,0.20,,,,,,,,
2024-10-15T03:24:59+00:00,6786,,,,,3022.59,1.27,,,,,,
2024-10-15T03:25:04+00:00,6787,6.14,6.91,,,,,,,,,,
2024-10-15T03:25:06+00:00,6788,,,,,,,27.80,67.00,,,,
2024-10-15T03:25:08+00:00,6789,,,886.23,0.21,,,,,,,,
2024-10-15T03:25:10+00:00,6790,,,,,3010.77,1.29,,,,,,
2024-10-15T03:25:15+00:00,6791,6.17,6.85,,,,,,,,,,
2024-10-15T03:25:17+00:00,6792,,,,,,,27.80,67.00,,,,
2024-10-15T03:25:19+00:00,6793,,,887.10,0.21,,,,,,,,
2024-10-15T03:25:21+00:00,6794,,,,,3026.55,1.27,,,,,,
2024-10-15T03:25:26+00:00,6795,6.25,6.73,,,,,,,,,,
2024-10-15T03:25:28+00:00,6796,,,,,,,27.80,67.00,,,,
2024-10-15T03:25:30+00:00,6797,,,890.58,0.20,,,,,,,,
2024-10-15T03:25:32+00:00,6798,,,,,3042.45,1.24,,,,,,
2024-10-15T03:25:37+00:00,6799,6.18,6.84,,,,,,,,,,
2024-10-15T03:25:39+00:00,6800,,,,,,,27.80,67.00,,,,
2024-10-15T03:25:41+00:00,6801,,,894.96,0.20,,,,,,,,
2024-10-15T03:25:43+00:00,6802,,,,,3038.46,1.25,,,,,,
2024-10-15T03:25:49+00:00,6803,6.18,6.84,,,,,,,,,,
2024-10-15T03:25:50+00:00,6804,,,,,,,27.80,67.00,,,,
2024-10-15T03:25:52+00:00,6805,,,887.97,0.21,,,,,,,,
2024-10-15T03:25:54+00:00,6806,,,,,3170.06,1.06,,,,,,
2024-10-15T03:25:59+00:00,6807,6.20,6.81,,,,,,,,,,
2024-10-15T03:26:01+00:00,6808,,,,,,,27.80,67.00,,,,
2024-10-15T03:26:03+00:00,6809,,,889.71,0.21,,,,,,,,
2024-10-15T03:26:05+00:00,6810,,,,,3014.71,1.28,,,,,,
2024-10-15T03:26:10+00:00,6811,6.20,6.82,,,,,,,,,,
2024-10-15T03:26:13+00:00,6812,,,,,,,27.80,67.00,,,,
2024-10-15T03:26:15+00:00,6813,,,887.97,0.21,,,,,,,,
2024-10-15T03:26:17+00:00,6814,,,,,3042.45,1.24,,,,,,
2024-10-15T03:26:22+00:00,6815,6.25,6.72,,,,,,,,,,
2024-10-15T03:26:24+00:00,6816,,,,,,,27.80,67.00,,,,
2024-10-15T03:26:26+00:00,6817,,,888.84,0.21,,,,,,,,
2024-10-15T03:26:28+00:00,6818,,,,,3026.55,1.27,,,,,,
2024-10-15T03:26:33+00:00,6819,6.21,6.79,,,,,,,,,,
2024-10-15T03:26:35+00:00,6820,,,,,,,27.80,67.00,,,,
2024-10-15T03:26:37+00:00,6821,,,890.58,0.20,,,,,,,,
2024-10-15T03:26:39+00:00,6822,,,,,3026.55,1.27,,,,,,
2024-10-15T03:26:44+00:00,6823,6.17,6.85,,,,,,,,,,
2024-10-15T03:26:46+00:00,6824,,,,,,,27.80,67.00,,,,
2024-10-15T03:26:48+00:00,6825,,,889.71,0.21,,,,,,,,
2024-10-15T03:26:50+00:00,6826,,,,,3038.46,1.25,,,,,,
2024-10-15T03:26:56+00:00,6827,6.20,6.81,,,,,,,,,,
2024-10-15T03:26:57+00:00,6828,,,,,,,27.80,67.00,,,,
2024-10-15T03:26:59+00:00,6829,,,889.71,0.21,,,,,,,,
2024-10-15T03:27:01+00:00,6830,,,,,3022.59,1.27,,,,,,
2024-10-15T03:27:06+00:00,6831,6.23,6.76,,,,,,,,,,
2024-10-15T03:27:08+00:00,6832,,,,,,,27.80,67.00,,,,
2024-10-15T03:27:10+00:00,6833,,,889.71,0.21,,,,,,,,
2024-10-15T03:27:12+00:00,6834,,,,,3018.65,1.28,,,,,,
2024-10-15T03:27:17+00:00,6835,6.17,6.85,,,,,,,,,,
2024-10-15T03:27:19+00:00,6836,,,,,,,27.80,67.00,,,,
2024-10-15T03:27:21+00:00,6837,,,887.97,0.21,,,,,,,,
2024-10-15T03:27:23+00:00,6838,,,,,3022.59,1.27,,,,,,
2024-10-15T03:27:29+00:00,6839,6.23,6.76,,,,,,,,,,
2024-10-15T03:27:30+00:00,6840,,,,,,,27.80,67.00,,,,
2024-10-15T03:27:32+00:00,6841,,,890.58,0.20,,,,,,,,
2024-10-15T03:27:34+00:00,6842,,,,,3022.59,1.27,,,,,,
2024-10-15T03:27:39+00:00,6843,6.20,6.81,,,,,,,,,,
2024-10-15T03:27:42+00:00,6844,,,,,,,27.80,67.00,,,,
2024-10-15T03:27:44+00:00,6845,,,887.97,0.21,,,,,,,,
2024-10-15T03:27:46+00:00,6846,,,,,3022.59,1.27,,,,,,
2024-10-15T03:27:51+00:00,6847,6.15,6.90,,,,,,,,,,
2024-10-15T03:27:53+00:00,6848,,,,,,,27.80,67.00,,,,
2024-10-15T03:27:55+00:00,6849,,,890.58,0.20,,,,,,,,
2024-10-15T03:27:57+00:00,6850,,,,,3014.71,1.28,,,,,,
2024-10-15T03:28:02+00:00,6851,6.15,6.89,,,,,,,,,,
2024-10-15T03:28:04+00:00,6852,,,,,,,27.80,67.00,,,,
2024-10-15T03:28:06+00:00,6853,,,887.10,0.21,,,,,,,,
2024-10-15T03:28:08+00:00,6854,,,,,3026.55,1.27,,,,,,
2024-10-15T03:28:13+00:00,6855,6.25,6.72,,,,,,,,,,
2024-10-15T03:28:15+00:00,6856,,,,,,,27.80,67.00,,,,
2024-10-15T03:28:17+00:00,6857,,,887.10,0.21,,,,,,,,
2024-10-15T03:28:19+00:00,6858,,,,,3026.55,1.27,,,,,,
2024-10-15T03:28:24+00:00,6859,6.14,6.91,,,,,,,,,,
2024-10-15T03:28:26+00:00,6860,,,,,,,27.80,67.00,,,,
2024-10-15T03:28:28+00:00,6861,,,895.83,0.20,,,,,,,,
2024-10-15T03:28:30+00:00,6862,,,,,3010.77,1.29,,,,,,
2024-10-15T03:28:35+00:00,6863,6.21,6.79,,,,,,,,,,
2024-10-15T03:28:37+00:00,6864,,,,,,,27.80,67.00,,,,
2024-10-15T03:28:39+00:00,6865,,,889.71,0.21,,,,,,,,
2024-10-15T03:28:41+00:00,6866,,,,,3022.59,1.27,,,,,,
2024-10-15T03:28:46+00:00,6867,6.20,6.81,,,,,,,,,,
2024-10-15T03:28:48+00:00,6868,,,,,,,27.80,67.00,,,,
2024-10-15T03:28:50+00:00,6869,,,886.23,0.21,,,,,,,,
2024-10-15T03:28:52+00:00,6870,,,,,3034.48,1.25,,,,,,
2024-10-15T03:28:57+00:00,6871,6.13,6.92,,,,,,,,,,
2024-10-15T03:28:59+00:00,6872,,,,,,,27.80,67.00,,,,
2024-10-15T03:29:01+00:00,6873,,,890.58,0.20,,,,,,,,
2024-10-15T03:29:03+00:00,6874,,,,,2933.72,1.42,,,,,,
2024-10-15T03:29:09+00:00,6875,6.17,6.86,,,,,,,,,,
2024-10-15T03:29:10+00:00,6876,,,,,,,27.80,67.00,,,,
2024-10-15T03:29:12+00:00,6877,,,885.36,0.21,,,,,,,,
2024-10-15T03:29:14+00:00,6878,,,,,3002.93,1.30,,,,,,
2024-10-15T03:29:19+00:00,6879,6.20,6.81,,,,,,,,,,
2024-10-15T03:29:22+00:00,6880,,,,,,,27.80,67.00,,,,
2024-10-15T03:29:23+00:00,6881,,,887.10,0.21,,,,,,,,
2024-10-15T03:29:26+00:00,6882,,,,,3010.77,1.29,,,,,,
2024-10-15T03:29:31+00:00,6883,6.14,6.91,,,,,,,,,,
2024-10-15T03:29:33+00:00,6884,,,,,,,27.80,67.00,,,,
2024-10-15T03:29:35+00:00,6885,,,886.23,0.21,,,,,,,,
2024-10-15T03:29:37+00:00,6886,,,,,3002.93,1.30,,,,,,
2024-10-15T03:29:42+00:00,6887,6.17,6.85,,,,,,,,,,
2024-10-15T03:29:44+00:00,6888,,,,,,,27.80,67.00,,,,
2024-10-15T03:29:46+00:00,6889,,,886.23,0.21,,,,,,,,
2024-10-15T03:29:48+00:00,6890,,,,,3002.93,1.30,,,,,,
2024-10-15T03:29:53+00:00,6891,6.13,6.92,,,,,,,,,,
2024-10-15T03:29:55+00:00,6892,,,,,,,27.80,67.00,,,,
2024-10-15T03:29:57+00:00,6893,,,886.23,0.21,,,,,,,,
2024-10-15T03:29:59+00:00,6894,,,,,2960.35,1.37,,,,,,
2024-10-15T03:30:04+00:00,6895,6.10,6.97,,,,,,,,,,
2024-10-15T03:30:06+00:00,6896,,,,,,,27.80,67.00,,,,
2024-10-15T03:30:08+00:00,6897,,,886.23,0.21,,,,,,,,
2024-10-15T03:30:10+00:00,6898,,,,,3002.93,1.30,,,,,,
2024-10-15T03:30:16+00:00,6899,6.17,6.85,,,,,,,,,,
2024-10-15T03:30:17+00:00,6900,,,,,,,27.80,67.00,,,,
2024-10-15T03:30:19+00:00,6901,,,886.23,0.21,,,,,,,,
2024-10-15T03:30:21+00:00,6902,,,,,3002.93,1.30,,,,,,
2024-10-15T03:30:26+00:00,6903,6.15,6.90,,,,,,,,,,
2024-10-15T03:30:28+00:00,6904,,,,,,,27.80,67.00,,,,
2024-10-15T03:30:30+00:00,6905,,,884.49,0.21,,,,,,,,
2024-10-15T03:30:32+00:00,6906,,,,,2964.18,1.37,,,,,,
2024-10-15T03:30:37+00:00,6907,6.17,6.86,,,,,,,,,,
2024-10-15T03:30:39+00:00,6908,,,,,,,27.80,67.00,,,,
2024-10-15T03:30:41+00:00,6909,,,892.33,0.20,,,,,,,,
2024-10-15T03:30:43+00:00,6910,,,,,3034.48,1.25,,,,,,
2024-10-15T03:30:49+00:00,6911,6.17,6.85,,,,,,,,,,
2024-10-15T03:30:50+00:00,6912,,,,,,,27.80,67.00,,,,
2024-10-15T03:30:52+00:00,6913,,,891.45,0.20,,,,,,,,
2024-10-15T03:30:54+00:00,6914,,,,,3030.51,1.26,,,,,,
2024-10-15T03:30:59+00:00,6915,6.15,6.90,,,,,,,,,,
2024-10-15T03:31:02+00:00,6916,,,,,,,27.80,67.00,,,,
2024-10-15T03:31:04+00:00,6917,,,889.71,0.21,,,,,,,,
2024-10-15T03:31:06+00:00,6918,,,,,3014.71,1.28,,,,,,
2024-10-15T03:31:11+00:00,6919,6.14,6.91,,,,,,,,,,
2024-10-15T03:31:13+00:00,6920,,,,,,,27.80,67.00,,,,
2024-10-15T03:31:15+00:00,6921,,,894.96,0.20,,,,,,,,
2024-10-15T03:31:17+00:00,6922,,,,,3022.59,1.27,,,,,,
2024-10-15T03:31:22+00:00,6923,6.20,6.81,,,,,,,,,,
2024-10-15T03:31:24+00:00,6924,,,,,,,27.80,67.00,,,,
2024-10-15T03:31:26+00:00,6925,,,888.84,0.21,,,,,,,,
2024-10-15T03:31:28+00:00,6926,,,,,3018.65,1.28,,,,,,
2024-10-15T03:31:33+00:00,6927,6.26,6.71,,,,,,,,,,
2024-10-15T03:31:35+00:00,6928,,,,,,,27.80,67.00,,,,
2024-10-15T03:31:37+00:00,6929,,,893.20,0.20,,,,,,,,
2024-10-15T03:31:39+00:00,6930,,,,,3034.48,1.25,,,,,,
2024-10-15T03:31:44+00:00,6931,6.15,6.90,,,,,,,,,,
2024-10-15T03:31:46+00:00,6932,,,,,,,27.80,67.00,,,,
2024-10-15T03:31:48+00:00,6933,,,891.45,0.20,,,,,,,,
2024-10-15T03:31:50+00:00,6934,,,,,3026.55,1.27,,,,,,
2024-10-15T03:31:55+00:00,6935,6.23,6.76,,,,,,,,,,
2024-10-15T03:31:57+00:00,6936,,,,,,,27.80,67.00,,,,
2024-10-15T03:31:59+00:00,6937,,,891.45,0.20,,,,,,,,
2024-10-15T03:32:01+00:00,6938,,,,,3022.59,1.27,,,,,,
2024-10-15T03:32:06+00:00,6939,6.18,6.84,,,,,,,,,,
2024-10-15T03:32:08+00:00,6940,,,,,,,27.80,67.00,,,,
2024-10-15T03:32:10+00:00,6941,,,890.58,0.20,,,,,,,,
2024-10-15T03:32:12+00:00,6942,,,,,3002.93,1.30,,,,,,
2024-10-15T03:32:17+00:00,6943,6.14,6.91,,,,,,,,,,
2024-10-15T03:32:19+00:00,6944,,,,,,,27.80,67.00,,,,
2024-10-15T03:32:21+00:00,6945,,,891.45,0.20,,,,,,,,
2024-10-15T03:32:23+00:00,6946,,,,,3038.46,1.25,,,,,,
2024-10-15T03:32:29+00:00,6947,6.16,6.88,,,,,,,,,,
2024-10-15T03:32:30+00:00,6948,,,,,,,27.80,67.00,,,,
2024-10-15T03:32:32+00:00,6949,,,889.71,0.21,,,,,,,,
2024-10-15T03:32:34+00:00,6950,,,,,3022.59,1.27,,,,,,
2024-10-15T03:32:39+00:00,6951,6.17,6.85,,,,,,,,,,
2024-10-15T03:32:42+00:00,6952,,,,,,,27.80,67.00,,,,
2024-10-15T03:32:44+00:00,6953,,,890.58,0.20,,,,,,,,
2024-10-15T03:32:46+00:00,6954,,,,,3014.71,1.28,,,,,,
2024-10-15T03:32:51+00:00,6955,6.15,6.89,,,,,,,,,,
2024-10-15T03:32:53+00:00,6956,,,,,,,27.80,67.00,,,,
2024-10-15T03:32:55+00:00,6957,,,891.45,0.20,,,,,,,,
2024-10-15T03:32:57+00:00,6958,,,,,3010.77,1.29,,,,,,
2024-10-15T03:33:02+00:00,6959,6.21,6.79,,,,,,,,,,
2024-10-15T03:33:04+00:00,6960,,,,,,,27.80,67.00,,,,
2024-10-15T03:33:06+00:00,6961,,,889.71,0.21,,,,,,,,
2024-10-15T03:33:08+00:00,6962,,,,,3002.93,1.30,,,,,,
2024-10-15T03:33:13+00:00,6963,6.19,6.83,,,,,,,,,,
2024-10-15T03:33:15+00:00,6964,,,,,,,27.80,67.00,,,,
2024-10-15T03:33:17+00:00,6965,,,890.58,0.20,,,,,,,,
2024-10-15T03:33:19+00:00,6966,,,,,3018.65,1.28,,,,,,
2024-10-15T03:33:24+00:00,6967,6.14,6.91,,,,,,,,,,
2024-10-15T03:33:26+00:00,6968,,,,,,,27.80,67.00,,,,
2024-10-15T03:33:28+00:00,6969,,,894.08,0.20,,,,,,,,
2024-10-15T03:33:30+00:00,6970,,,,,2859.57,1.56,,,,,,
2024-10-15T03:33:35+00:00,6971,6.18,6.84,,,,,,,,,,
2024-10-15T03:33:37+00:00,6972,,,,,,,27.80,67.00,,,,
2024-10-15T03:33:39+00:00,6973,,,894.08,0.20,,,,,,,,
2024-10-15T03:33:41+00:00,6974,,,,,3042.45,1.24,,,,,,
2024-10-15T03:33:46+00:00,6975,6.17,6.86,,,,,,,,,,
2024-10-15T03:33:48+00:00,6976,,,,,,,27.80,67.00,,,,
2024-10-15T03:33:50+00:00,6977,,,892.33,0.20,,,,,,,,
2024-10-15T03:33:52+00:00,6978,,,,,3026.55,1.27,,,,,,
2024-10-15T03:33:57+00:00,6979,6.19,6.83,,,,,,,,,,
2024-10-15T03:33:59+00:00,6980,,,,,,,27.80,67.00,,,,
2024-10-15T03:34:01+00:00,6981,,,889.71,0.21,,,,,,,,
2024-10-15T03:34:03+00:00,6982,,,,,3022.59,1.27,,,,,,
2024-10-15T03:34:09+00:00,6983,6.14,6.91,,,,,,,,,,
2024-10-15T03:34:11+00:00,6984,,,,,,,27.80,67.00,,,,
2024-10-15T03:34:12+00:00,6985,,,885.36,0.21,,,,,,,,
2024-10-15T03:34:14+00:00,6986,,,,,3018.65,1.28,,,,,,
2024-10-15T03:34:19+00:00,6987,6.18,6.84,,,,,,,,,,
2024-10-15T03:34:22+00:00,6988,,,,,,,27.80,67.00,,,,
2024-10-15T03:34:24+00:00,6989,,,893.20,0.20,,,,,,,,
2024-10-15T03:34:26+00:00,6990,,,,,3042.45,1.24,,,,,,
2024-10-15T03:34:31+00:00,6991,6.16,6.88,,,,,,,,,,
2024-10-15T03:34:33+00:00,6992,,,,,,,27.80,67.00,,,,
2024-10-15T03:34:35+00:00,6993,,,884.49,0.21,,,,,,,,
2024-10-15T03:34:37+00:00,6994,,,,,3026.55,1.27,,,,,,
2024-10-15T03:34:42+00:00,6995,6.17,6.85,,,,,,,,,,
2024-10-15T03:34:44+00:00,6996,,,,,,,27.80,67.00,,,,
2024-10-15T03:34:46+00:00,6997,,,894.96,0.20,,,,,,,,
2024-10-15T03:34:48+00:00,6998,,,,,2937.50,1.42,,,,,,
2024-10-15T03:34:53+00:00,6999,6.25,6.73,,,,,,,,,,
2024-10-15T03:34:55+00:00,7000,,,,,,,27.80,67.00,,,,
2024-10-15T03:34:57+00:00,7001,,,894.96,0.20,,,,,,,,
2024-10-15T03:34:59+00:00,7002,,,,,3034.48,1.25,,,,,,
2024-10-15T03:35:04+00:00,7003,6.17,6.85,,,,,,,,,,
2024-10-15T03:35:06+00:00,7004,,,,,,,27.80,67.00,,,,
2024-10-15T03:35:08+00:00,7005,,,891.45,0.20,,,,,,,,
2024-10-15T03:35:10+00:00,7006,,,,,3042.45,1.24,,,,,,
2024-10-15T03:35:16+00:00,7007,6.22,6.78,,,,,,,,,,
2024-10-15T03:35:17+00:00,7008,,,,,,,27.80,67.00,,,,
2024-10-15T03:35:19+00:00,7009,,,890.58,0.20,,,,,,,,
2024-10-15T03:35:21+00:00,7010,,,,,3034.48,1.25,,,,,,
2024-10-15T03:35:26+00:00,7011,6.14,6.91,,,,,,,,,,
2024-10-15T03:35:28+00:00,7012,,,,,,,27.80,67.00,,,,
2024-10-15T03:35:30+00:00,7013,,,892.33,0.20,,,,,,,,
2024-10-15T03:35:32+00:00,7014,,,,,3014.71,1.28,,,,,,
2024-10-15T03:35:37+00:00,7015,6.16,6.88,,,,,,,,,,
2024-10-15T03:35:39+00:00,7016,,,,,,,27.80,67.00,,,,
2024-10-15T03:35:41+00:00,7017,,,893.20,0.20,,,,,,,,
2024-10-15T03:35:43+00:00,7018,,,,,3006.85,1.30,,,,,,
2024-10-15T03:35:49+00:00,7019,6.15,6.89,,,,,,,,,,
2024-10-15T03:35:50+00:00,7020,,,,,,,27.80,67.00,,,,
2024-10-15T03:35:52+00:00,7021,,,894.08,0.20,,,,,,,,
2024-10-15T03:35:55+00:00,7022,,,,,3034.48,1.25,,,,,,
2024-10-15T03:36:00+00:00,7023,6.17,6.85,,,,,,,,,,
2024-10-15T03:36:02+00:00,7024,,,,,,,27.80,67.00,,,,
2024-10-15T03:36:04+00:00,7025,,,889.71,0.21,,,,,,,,
2024-10-15T03:36:06+00:00,7026,,,,,2971.87,1.35,,,,,,
2024-10-15T03:36:11+00:00,7027,6.15,6.89,,,,,,,,,,
2024-10-15T03:36:13+00:00,7028,,,,,,,27.80,67.00,,,,
2024-10-15T03:36:15+00:00,7029,,,894.08,0.20,,,,,,,,
2024-10-15T03:36:17+00:00,7030,,,,,3062.50,1.21,,,,,,
2024-10-15T03:36:22+00:00,7031,6.23,6.76,,,,,,,,,,
2024-10-15T03:36:24+00:00,7032,,,,,,,27.80,67.00,,,,
2024-10-15T03:36:26+00:00,7033,,,894.08,0.20,,,,,,,,
2024-10-15T03:36:28+00:00,7034,,,,,2964.18,1.37,,,,,,
2024-10-15T03:36:33+00:00,7035,6.23,6.76,,,,,,,,,,
2024-10-15T03:36:35+00:00,7036,,,,,,,27.80,67.00,,,,
2024-10-15T03:36:37+00:00,7037,,,892.33,0.20,,,,,,,,
2024-10-15T03:36:39+00:00,7038,,,,,3054.46,1.22,,,,,,
2024-10-15T03:36:44+00:00,7039,6.25,6.73,,,,,,,,,,
2024-10-15T03:36:46+00:00,7040,,,,,,,27.80,67.00,,,,
2024-10-15T03:36:48+00:00,7041,,,894.96,0.20,,,,,,,,
2024-10-15T03:36:50+00:00,7042,,,,,3034.48,1.25,,,,,,
2024-10-15T03:36:56+00:00,7043,6.25,6.72,,,,,,,,,,
2024-10-15T03:36:57+00:00,7044,,,,,,,27.80,67.00,,,,
2024-10-15T03:36:59+00:00,7045,,,895.83,0.20,,,,,,,,
2024-10-15T03:37:01+00:00,7046,,,,,3042.45,1.24,,,,,,
2024-10-15T03:37:06+00:00,7047,6.25,6.72,,,,,,,,,,
2024-10-15T03:37:08+00:00,7048,,,,,,,27.80,67.00,,,,
2024-10-15T03:37:10+00:00,7049,,,895.83,0.20,,,,,,,,
2024-10-15T03:37:12+00:00,7050,,,,,3026.55,1.27,,,,,,
2024-10-15T03:37:17+00:00,7051,6.15,6.90,,,,,,,,,,
2024-10-15T03:37:19+00:00,7052,,,,,,,27.80,67.00,,,,
2024-10-15T03:37:21+00:00,7053,,,894.96,0.20,,,,,,,,
2024-10-15T03:37:23+00:00,7054,,,,,3034.48,1.25,,,,,,
2024-10-15T03:37:29+00:00,7055,6.13,6.92,,,,,,,,,,
2024-10-15T03:37:30+00:00,7056,,,,,,,27.80,67.00,,,,
2024-10-15T03:37:33+00:00,7057,,,895.83,0.20,,,,,,,,
2024-10-15T03:37:34+00:00,7058,,,,,3034.48,1.25,,,,,,
2024-10-15T03:37:40+00:00,7059,6.25,6.72,,,,,,,,,,
2024-10-15T03:37:42+00:00,7060,,,,,,,27.80,67.00,,,,
2024-10-15T03:37:44+00:00,7061,,,895.83,0.20,,,,,,,,
2024-10-15T03:37:46+00:00,7062,,,,,3062.50,1.21,,,,,,
2024-10-15T03:37:51+00:00,7063,6.12,6.95,,,,,,,,,,
2024-10-15T03:37:53+00:00,7064,,,,,,,27.80,67.00,,,,
2024-10-15T03:37:55+00:00,7065,,,895.83,0.20,,,,,,,,
2024-10-15T03:37:57+00:00,7066,,,,,3058.47,1.22,,,,,,
2024-10-15T03:38:02+00:00,7067,6.25,6.72,,,,,,,,,,
2024-10-15T03:38:04+00:00,7068,,,,,,,27.80,67.00,,,,
2024-10-15T03:38:06+00:00,7069,,,895.83,0.20,,,,,,,,
2024-10-15T03:38:08+00:00,7070,,,,,3062.50,1.21,,,,,,
2024-10-15T03:38:13+00:00,7071,6.27,6.70,,,,,,,,,,
2024-10-15T03:38:15+00:00,7072,,,,,,,27.80,67.00,,,,
2024-10-15T03:38:17+00:00,7073,,,895.83,0.20,,,,,,,,
2024-10-15T03:38:19+00:00,7074,,,,,3046.44,1.23,,,,,,
2024-10-15T03:38:24+00:00,7075,6.18,6.84,,,,,,,,,,
2024-10-15T03:38:26+00:00,7076,,,,,,,27.80,67.00,,,,
2024-10-15T03:38:28+00:00,7077,,,898.47,0.20,,,,,,,,
2024-10-15T03:38:30+00:00,7078,,,,,3050.45,1.23,,,,,,
2024-10-15T03:38:36+00:00,7079,6.30,6.65,,,,,,,,,,
2024-10-15T03:38:37+00:00,7080,,,,,,,27.80,67.00,,,,
2024-10-15T03:38:39+00:00,7081,,,895.83,0.20,,,,,,,,
2024-10-15T03:38:41+00:00,7082,,,,,3054.46,1.22,,,,,,
2024-10-15T03:38:46+00:00,7083,6.25,6.72,,,,,,,,,,
2024-10-15T03:38:48+00:00,7084,,,,,,,27.80,67.00,,,,
2024-10-15T03:38:50+00:00,7085,,,895.83,0.20,,,,,,,,
2024-10-15T03:38:52+00:00,7086,,,,,3058.47,1.22,,,,,,
2024-10-15T03:38:57+00:00,7087,6.21,6.79,,,,,,,,,,
2024-10-15T03:38:59+00:00,7088,,,,,,,27.80,67.00,,,,
2024-10-15T03:39:01+00:00,7089,,,895.83,0.20,,,,,,,,
2024-10-15T03:39:03+00:00,7090,,,,,3062.50,1.21,,,,,,
2024-10-15T03:39:09+00:00,7091,6.34,6.60,,,,,,,,,,
2024-10-15T03:39:11+00:00,7092,,,,,,,27.80,67.00,,,,
2024-10-15T03:39:13+00:00,7093,,,895.83,0.20,,,,,,,,
2024-10-15T03:39:15+00:00,7094,,,,,3050.45,1.23,,,,,,
2024-10-15T03:39:20+00:00,7095,6.25,6.72,,,,,,,,,,
2024-10-15T03:39:22+00:00,7096,,,,,,,27.80,67.00,,,,
2024-10-15T03:39:24+00:00,7097,,,895.83,0.20,,,,,,,,
2024-10-15T03:39:26+00:00,7098,,,,,3054.46,1.22,,,,,,
2024-10-15T03:39:31+00:00,7099,6.25,6.72,,,,,,,,,,
2024-10-15T03:39:33+00:00,7100,,,,,,,27.80,67.00,,,,
2024-10-15T03:39:35+00:00,7101,,,900.23,0.20,,,,,,,,
2024-10-15T03:39:37+00:00,7102,,,,,3054.46,1.22,,,,,,
2024-10-15T03:39:42+00:00,7103,6.25,6.72,,,,,,,,,,
2024-10-15T03:39:44+00:00,7104,,,,,,,27.80,67.00,,,,
2024-10-15T03:39:46+00:00,7105,,,895.83,0.20,,,,,,,,
2024-10-15T03:39:48+00:00,7106,,,,,3050.45,1.23,,,,,,
2024-10-15T03:39:53+00:00,7107,6.25,6.72,,,,,,,,,,
2024-10-15T03:39:55+00:00,7108,,,,,,,27.80,67.00,,,,
2024-10-15T03:39:57+00:00,7109,,,894.96,0.20,,,,,,,,
2024-10-15T03:39:59+00:00,7110,,,,,3050.45,1.23,,,,,,
2024-10-15T03:40:04+00:00,7111,6.23,6.76,,,,,,,,,,
2024-10-15T03:40:06+00:00,7112,,,,,,,27.80,67.00,,,,
2024-10-15T03:40:08+00:00,7113,,,896.71,0.20,,,,,,,,
2024-10-15T03:40:10+00:00,7114,,,,,3046.44,1.23,,,,,,
2024-10-15T03:40:15+00:00,7115,6.25,6.72,,,,,,,,,,
2024-10-15T03:40:17+00:00,7116,,,,,,,27.80,67.00,,,,
2024-10-15T03:40:19+00:00,7117,,,896.71,0.20,,,,,,,,
2024-10-15T03:40:21+00:00,7118,,,,,3054.46,1.22,,,,,,
2024-10-15T03:40:26+00:00,7119,6.28,6.69,,,,,,,,,,
2024-10-15T03:40:28+00:00,7120,,,,,,,27.80,67.00,,,,
2024-10-15T03:40:30+00:00,7121,,,895.83,0.20,,,,,,,,
2024-10-15T03:40:32+00:00,7122,,,,,3062.50,1.21,,,,,,
2024-10-15T03:40:37+00:00,7123,6.23,6.76,,,,,,,,,,
2024-10-15T03:40:39+00:00,7124,,,,,,,27.80,67.00,,,,
2024-10-15T03:40:42+00:00,7125,,,895.83,0.20,,,,,,,,
2024-10-15T03:40:43+00:00,7126,,,,,3058.47,1.22,,,,,,
2024-10-15T03:40:49+00:00,7127,6.25,6.72,,,,,,,,,,
2024-10-15T03:40:51+00:00,7128,,,,,,,27.80,67.00,,,,
2024-10-15T03:40:53+00:00,7129,,,895.83,0.20,,,,,,,,
2024-10-15T03:40:55+00:00,7130,,,,,3058.47,1.22,,,,,,
2024-10-15T03:41:00+00:00,7131,6.25,6.73,,,,,,,,,,
2024-10-15T03:41:02+00:00,7132,,,,,,,27.80,67.00,,,,
2024-10-15T03:41:04+00:00,7133,,,895.83,0.20,,,,,,,,
2024-10-15T03:41:06+00:00,7134,,,,,3054.46,1.22,,,,,,
2024-10-15T03:41:11+00:00,7135,6.16,6.88,,,,,,,,,,
2024-10-15T03:41:13+00:00,7136,,,,,,,27.80,67.00,,,,
